COBOURG STP,43.967,-78.183,ON,9.5,20,0.6,19,20,-7,20,0,20,NA,28.9,20,NA,,4,,,NA,93.3,0,6151689
GEORGETOWN WWTP,43.64,-79.879,ON,10.1,12,1.8,22.4,12,-5,12,0,12,NA,47,12,NA,,7,,,NA,149.3,0,6152695
HAMILTON A,43.174,-79.935,ON,9.4,0,NA,21.8,0,-3.8,0,0,0,NA,73.6,0,NA,,10,,,NA,266.4,0,6153193
HAMILTON RBG CS,43.292,-79.908,ON,10.4,1,NA,23,1,-3.4,0,,,NA,78.6,2,NA,,8,,,NA,228.4,0.4,6153301
KALADAR,44.648,-77.117,ON,8.1,0,NA,22.5,0,-7,0,0,0,NA,113.8,0,NA,0,10,,,NA,307.9,0,6153935
OAKVILLE TWN,43.513,-79.69,ON,10.7,1,NA,23.5,1,-2,0,0,1,NA,96.1,1,NA,0,9,,,NA,219.7,0,6155750
OSHAWA,43.923,-78.883,ON,8.6,0,NA,21.1,0,-4.7,0,,,NA,113,0,NA,,10,,,NA,292.2,0,6155875
OSHAWA WPCP,43.867,-78.833,ON,10,0,0.5,20,0,-3,0,0,0,0,124.9,0,178,0,11,,,NA,248.1,0,6155878
POINT PETRE (AUT),43.833,-77.15,ON,9.3,2,NA,17.4,2,-3,0,,,NA,68.1,2,NA,,6,,,NA,251.4,0,6156559
MONO CENTRE,44.032,-80.024,ON,7.6,2,NA,21.9,2,-4.5,0,,,NA,73.4,2,NA,,11,,,NA,301.7,0,6157000
TORONTO CITY,43.667,-79.4,ON,10.7,0,NA,22.6,0,0.1,0,,,NA,86,0,NA,,6,,,NA,226.7,0.2,6158355
TORONTO CITY CENTRE,43.628,-79.396,ON,10.8,1,NA,24.4,1,0.1,1,,,NA,98.7,1,NA,,7,,,NA,217.6,1.8,6158359
TORONTO BUTTONVILLE A,43.861,-79.369,ON,9.3,0,NA,23.8,0,-3,0,0,0,NA,100.7,1,NA,,11,,,NA,269,0,6158410
TORONTO INTL A,43.677,-79.631,ON,9.9,0,NA,23.1,0,-2.9,0,0,0,NA,67.6,0,NA,,7,,,NA,249.8,0,6158731
TRENTON A,44.117,-77.533,ON,8.8,0,0.1,21.6,0,-5.3,0,0,0,0,109.7,0,131,,12,,,NA,286.3,0.1,6158875
UXBRIDGE WEST,44.098,-79.164,ON,7.8,1,NA,21.6,1,-3.8,0,,,NA,63.5,1,NA,,8,,,NA,306.2,0,6159123
MOUNTAINVIEW,44.052,-77.302,ON,9.6,0,0.3,22,0,-4,0,0,0,0,106.2,0,121,0,11,,,NA,260.1,0,615EMR7
TORONTO NORTH YORK,43.78,-79.468,ON,9.7,0,NA,23.5,0,-4,0,0,0,NA,91.6,0,NA,0,9,,,NA,255.8,0,615S001
COE HILL,44.923,-77.885,ON,6.9,6,NA,22,6,-5.5,6,0,6,NA,96.5,6,NA,,9,,,NA,276.7,0,6161740
HALIBURTON 3,45.032,-78.531,ON,7,0,0.2,21.5,0,-7.5,0,0,0,0,96.6,0,96,0,9,,,NA,339.8,0,6163171
PETERBOROUGH,44.23,-78.363,ON,7.8,0,NA,21.5,0,-7,0,,,NA,102.4,0,NA,,10,,,NA,315.3,0,6166415
PETERBOROUGH TRENT U,44.35,-78.3,ON,7.5,11,NA,19.3,9,-6.6,3,,,NA,30.3,14,NA,,6,,,NA,210,0,6166456
SONYA SUNDANCE MEADOWS,44.217,-78.95,ON,,,NA,,,,,0,0,NA,93.2,0,NA,0,10,,,NA,,,6168100
TAPLEY,44.171,-78.501,ON,,,NA,,,,,0,0,NA,129,0,NA,0,9,,,NA,,,6168525
BANCROFT AUTO,45.071,-77.879,ON,5.8,1,NA,22.6,1,-7.9,1,,,NA,97.3,1,NA,0,10,,,NA,366.6,0,616I001
BEAUPORT,46.837,-71.197,QC,,,NA,,,,,,,NA,115.5,0,NA,,14,,,NA,,,7010565
DESCHAMBAULT,46.691,-71.972,QC,4.8,0,NA,22.4,0,-9.9,0,,,NA,132.2,1,NA,,27,,,NA,410.7,0,7011983
L'ASSOMPTION,45.809,-73.435,QC,6.4,0,NA,23.9,0,-7.3,0,,,NA,93.4,0,NA,,11,,,NA,359.2,0,7014160
L'ETAPE,47.562,-71.229,QC,0.3,0,NA,15.4,0,-11.1,0,,,NA,135.7,0,NA,,21,,,NA,547.6,0,7015791
TROIS-RIVIERES,46.354,-72.516,QC,7.1,0,NA,20.3,0,-2.7,0,,,NA,79.9,1,NA,,10,,,NA,338.2,0,7018562
TROIS-RIVIERES,46.367,-72.683,QC,5,0,NA,21.6,0,-10.2,0,,,NA,92.7,0,NA,,11,,,NA,402.3,0,7018563
VALCARTIER A,46.9,-71.503,QC,3.9,1,NA,20.7,1,-10.6,0,,,NA,130,1,NA,,11,,,NA,422.1,0,7018573
LAC SAINT-PIERRE,46.183,-72.917,QC,8.1,0,NA,21.6,0,-1.2,0,,,NA,,,NA,,,,,NA,308.3,0,701LP0N
STE-FOY (U. LAVAL),46.78,-71.288,QC,5.7,0,NA,21.5,0,-5.1,0,,,NA,176,0,NA,,11,,,NA,381.7,0,701Q004
LEMIEUX,46.304,-72.061,QC,5,0,NA,22.9,0,-7.7,0,,,NA,76.3,1,NA,,11,,,NA,401.5,0,701Q009
QUEBEC/JEAN LESAGE INTL,46.804,-71.382,QC,5,0,NA,21.4,0,-7.9,0,,,NA,114.6,0,NA,,10,,,NA,403.3,0,701S001
FRELIGHSBURG,45.033,-72.85,QC,7,0,NA,22.6,0,-6.7,0,,,NA,74.9,0,NA,,11,,,NA,342.3,0,7022579
VARENNES,45.723,-73.377,QC,7.2,0,NA,23.9,0,-5.5,0,,,NA,,,NA,,,,,NA,336.3,0,702327X
LENNOXVILLE,45.369,-71.824,QC,6.2,0,NA,23.5,0,-6,0,,,NA,59.2,0,NA,,11,,,NA,366.8,0,7024280
MCTAVISH,45.505,-73.579,QC,8.4,1,NA,23.9,1,-2.1,0,,,NA,103.7,1,NA,,10,,,NA,288.5,0.3,7024745
MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,45.467,-73.75,QC,7.8,0,-0.7,23.5,0,-4.9,0,1,0,55,101.2,0,111,,10,,,NA,315.5,0,7025250
MONTREAL INTL A,45.471,-73.741,QC,7.8,0,NA,23.5,0,-4.9,0,1,0,NA,101.2,2,NA,,10,,,NA,315.5,0,7025251
NICOLET,46.226,-72.657,QC,6.6,0,NA,22.7,0,-5.7,0,,,NA,81.1,0,NA,,9,,,NA,352.6,0,7025442
STE-CLOTHILDE,45.167,-73.679,QC,7.1,1,NA,24.2,1,-5.3,0,,,NA,66.4,1,NA,,9,,,NA,326.4,0,7027039
MONTREAL/ST-HUBERT,45.518,-73.417,QC,7.3,0,NA,23.3,0,-6.2,0,,,NA,85.4,0,NA,,10,,,NA,331.6,0,7027329
SAINT-GERMAIN-DE-GRANTHAM,45.825,-72.537,QC,5.8,1,NA,23.3,1,-7,0,,,NA,89.7,1,NA,,10,,,NA,364.8,0,7027470
SHERBROOKE,45.439,-71.691,QC,5.4,1,NA,24,1,-8.6,0,,,NA,64.2,1,NA,,9,,,NA,379.5,0,7028123
THETFORD MINES RCS,46.049,-71.266,QC,3.8,0,NA,21.5,0,-9.1,0,,,NA,92.5,0,NA,,11,,,NA,440.1,0,7028442
BEAUCEVILLE,46.205,-70.785,QC,4.9,0,NA,22.7,0,-7.3,0,,,NA,78.6,0,NA,,12,,,NA,407.4,0,7028754
STE-ANNE-DE-BELLEVUE 1,45.427,-73.929,QC,7.6,0,NA,24,0,-4.5,0,,,NA,90.7,0,NA,,10,,,NA,322.2,0,702FHL8
ST-ANICET 1,45.121,-74.289,QC,7.4,0,NA,26.2,0,-8.1,0,,,NA,72.4,0,NA,,10,,,NA,327.8,0,702FQLF
L'ACADIE,45.294,-73.349,QC,7.3,6,NA,21.9,6,-5.8,3,,,NA,23.2,14,NA,,4,,,NA,267.7,0,702LED4
MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,45.468,-73.742,QC,7.9,0,NA,23.6,0,-4.6,0,,,NA,93.3,0,NA,,10,,,NA,311.7,0,702S006
HIGH FALLS,45.839,-75.648,QC,6.1,0,NA,21.3,0,-6.5,0,,,NA,81.3,0,NA,,12,,,NA,369.4,0,7033121
MANIWAKI UA,46.302,-76.006,QC,,,NA,,,,,0,30,NA,0.4,30,NA,,0,,,NA,,,7034480
MANIWAKI AIRPORT,46.275,-75.992,QC,5.2,0,NA,23.7,0,-8.7,0,,,NA,72.3,1,NA,0,10,,,NA,396.7,0,7034482
ST-JOVITE,46.08,-74.556,QC,4.9,0,NA,23.2,0,-10.9,0,,,NA,99.5,1,NA,,12,,,NA,407.4,0,703GDKB
BAIE-COMEAU A,49.133,-68.2,QC,3.8,0,NA,14.9,0,-8.1,0,,,NA,76.1,0,NA,,7,,,NA,440.6,0,7040442
BAIE-COMEAU,49.133,-68.204,QC,3.9,0,NA,14.9,0,-7.7,0,,,NA,91.4,0,NA,,8,,,NA,436.7,0,7040444
LOURDES DE BLANC SABLON A,51.442,-57.186,QC,3.6,0,NA,12.7,0,-7,0,8.8,0,NA,94.3,0,NA,,15,,,NA,447.9,0,7040815
CAPE WHITTLE,50.163,-60.062,QC,5.3,2,NA,11.2,1,-2.2,2,,,NA,,,NA,,,,,NA,369.3,0,7041100
CAP-ROUGE,48.374,-70.535,QC,5.9,0,NA,16.4,0,-2.3,0,,,NA,,,NA,,,,,NA,375.8,0,7041166
CHARLEVOIX (MRC),47.284,-70.638,QC,1.4,0,NA,16.6,0,-10.5,0,,,NA,96.1,0,NA,,10,,,NA,514.4,0,7041312
CHEVERY,50.465,-59.639,QC,3.7,0,NA,13.1,0,-7.7,0,,,NA,201.1,0,NA,,12,,,NA,442.2,0,7041382
CAP-TOURMENTE,47.079,-70.781,QC,5.8,0,NA,20.8,0,-4.8,0,,,NA,107.1,0,NA,,10,,,NA,377.5,0,7041JG6
FORET MONTMORENCY RCS,47.323,-71.148,QC,0.9,1,NA,15.9,1,-12.6,0,,,NA,117.3,1,NA,,13,,,NA,512,0,7042395
HAVRE ST. PIERRE,50.282,-63.611,QC,3.8,0,NA,16.6,0,-5.9,0,,,NA,115.3,0,NA,,12,,,NA,438.7,0,7043019
ILE AUX PERROQUETS,50.221,-64.207,QC,4.5,0,NA,12.8,0,-3.3,0,,,NA,,,NA,,,,,NA,418.7,0,7043B79
ILE ROUGE,48.069,-69.556,QC,5.4,0,NA,13.3,0,-0.1,0,,,NA,1.6,21,NA,,0,,,NA,391.7,0,7043BP9
LONGUE-POINTE-DE-MINGAN,50.271,-64.226,QC,,,NA,,,,,,,NA,89.4,2,NA,0,8,,,NA,,,7044328
MONT STE-ANNE,47.073,-70.907,QC,,,NA,,,,,0,30,NA,0,30,NA,,0,,,NA,,,7045326
NATASHQUAN,50.19,-61.789,QC,4.2,2,NA,14.7,2,-5.6,1,,,NA,48.9,1,NA,,6,,,NA,400.1,0,7045398
NATASHQUAN A,50.19,-61.811,QC,4.5,0,NA,14.6,0,-5.7,0,,,NA,115.1,0,NA,,11,,,NA,418.2,0,7045401
POINTE DE L'ISLET,48.136,-69.716,QC,6.1,4,NA,14.9,3,0.2,1,,,NA,,,NA,,,,,NA,320.3,0,7046059
POINTE CLAVEAU,48.26,-70.114,QC,5.6,0,NA,15.6,0,-2.8,0,,,NA,,,NA,,,,,NA,385.1,0,704607C
SEPT-ILES,50.217,-66.25,QC,3.2,0,NA,15.2,0,-6.8,0,,,NA,78.2,0,NA,,7,,,NA,458.6,0,7047914
LAC EON,51.867,-63.284,QC,0.4,1,NA,15.8,0,-10.8,1,,,NA,57.9,1,NA,,10,,,NA,526.6,0,704C64L
POINTE-DES-MONTS,49.317,-67.381,QC,4.5,0,NA,11.5,0,-3.1,0,,,NA,91.3,0,NA,,12,,,NA,419.5,0,704F0PN
POINTE NOIRE CS,50.163,-66.434,QC,5.2,0,NA,16.4,0,-4.3,0,,,NA,9.8,22,NA,,2,,,NA,395.7,0,704Q003
BAIE-COMEAU,49.259,-68.146,QC,4.7,0,NA,15.5,0,-3.7,0,,,NA,82.9,1,NA,,10,,,NA,412.1,0,704S001
AMQUI,48.472,-67.435,QC,4.2,0,NA,17.8,0,-5.2,0,,,NA,87.2,0,NA,,12,,,NA,427,0,7050145
CAP-D'ESPOIR,48.419,-64.317,QC,5.9,0,NA,14.6,0,-4.5,0,,,NA,105.1,0,NA,,14,,,NA,375.1,0,7051050
CAP-MADELEINE,49.251,-65.325,QC,5.8,0,NA,20.8,0,-1.2,0,,,NA,49.6,0,NA,,7,,,NA,377.4,0,7051163
GASPE A,48.775,-64.48,QC,5.3,0,NA,19.3,0,-5.9,0,0,1,NA,46.6,2,NA,,8,,,NA,395.1,0,7052601
HEATH POINT,49.085,-61.701,QC,5.3,4,NA,12.2,3,-3.7,2,,,NA,90.6,5,NA,,8,,,NA,341.9,0,7053038
ILES DE LA MADELEINE A,47.425,-61.778,QC,8.2,0,NA,17.8,0,1.1,0,,,NA,,,NA,,,,,NA,303.6,0,7053250
ILES DE LA MADELEINE,47.425,-61.775,QC,8.3,0,NA,18.7,0,1.1,0,,,NA,116.5,0,NA,,13,,,NA,300.3,0,7053KGR
LA POCATIERE,47.356,-70.032,QC,5.8,0,NA,20.4,0,-5.3,0,,,NA,59,0,NA,,8,,,NA,379.2,0,7054096
MONT JOLI A,48.609,-68.208,QC,5.3,0,NA,19.5,0,-4.7,0,0.2,1,NA,67.5,2,NA,,8,,,NA,394.1,0,7055121
MONT-JOLI,48.604,-68.195,QC,2.8,20,NA,10.2,20,-4.9,20,,,NA,51.4,20,NA,,4,,,NA,166.9,0,7055122
NEW CARLISLE 1,48.012,-65.332,QC,5.9,0,NA,16.8,0,-3.4,0,,,NA,99,0,NA,,11,,,NA,375.7,0,7055422
POINTE-AU-PERE (INRS),48.514,-68.468,QC,5.3,0,NA,18.3,0,-3.8,0,,,NA,82.4,0,NA,,10,,,NA,392.2,0,7056068
PORT-MENIER,49.839,-64.293,QC,4.2,0,NA,15.7,0,-5.4,0,,,NA,120.6,0,NA,,8,,,NA,426.6,0,7056202
RIVIERE-DU-LOUP,47.806,-69.549,QC,4.8,0,NA,18.6,0,-3.7,0,,,NA,47.1,0,NA,,7,,,NA,408.6,0,7056616
RIVIERE-DU-LOUP / ST-ANTONIN,47.8,-69.45,QC,,,NA,,,,,0,29,NA,0,29,NA,0,0,,,NA,,,7056870
ILE BICQUETTE,48.416,-68.893,QC,5.5,0,NA,16,0,0.1,0,,,NA,,,NA,,,,,NA,388.3,0,705LKPQ
CAP-CHAT,49.109,-66.654,QC,5.1,0,NA,15.5,0,-3.1,0,,,NA,98,0,NA,,12,,,NA,399.9,0,705S002
BAGOTVILLE A,48.333,-71,QC,4,0,-1.3,16.3,0,-6.1,0,1.6,0,19,66,0,77,,13,,,NA,432.7,0,7060400
BONNARD 1,50.729,-71.013,QC,1.8,2,NA,16.7,2,-9.6,0,,,NA,42.8,2,NA,,12,,,NA,471,0,7060826
CHAMOUCHOUANE,49.279,-73.356,QC,-0.3,14,NA,9.4,14,-9.9,13,,,NA,,,NA,,,,,NA,311.3,0,7061288
CHUTE-DES-PASSES,49.84,-71.168,QC,0.2,27,NA,8.1,24,-9.6,18,,,NA,,,NA,,,,,NA,71.4,0,7061541
JONQUIERE,48.425,-71.143,QC,4.5,1,NA,18.7,1,-4.2,1,,,NA,68,1,NA,,16,,,NA,405.3,0,7063370
LATERRIERE,48.307,-71.129,QC,4.2,0,NA,16.5,0,-6.6,0,,,NA,,,NA,,,,,NA,426.6,0,7064181
MISTOOK,48.598,-71.716,QC,4.9,3,NA,18.2,2,-6.1,1,,,NA,,,NA,,,,,NA,367.5,0,7065012
NORMANDIN,48.842,-72.547,QC,3.1,0,NA,16.4,0,-7.9,0,,,NA,96.2,0,NA,0,23,,,NA,461.5,0,7065639
ONATCHIWAY,48.894,-71.032,QC,2.8,0,NA,20.2,0,-9.7,0,,,NA,87.3,0,NA,,12,,,NA,471.5,0,7065738
ROBERVAL A,48.52,-72.266,QC,3.9,0,NA,18.8,0,-5.8,0,1.8,0,NA,38,0,NA,,8,,,NA,437.1,0,7066686
LAC BENOIT,51.533,-71.111,QC,-0.1,5,NA,14.9,4,-14.3,2,,,NA,,,NA,,,,,NA,469.6,0,706I001
MANOUANE EST,50.656,-70.532,QC,1.2,1,NA,17.2,1,-11.9,0,,,NA,57.6,1,NA,,13,,,NA,503.4,0,706I155
LA BAIE,48.298,-70.92,QC,3.7,1,NA,17.2,1,-7.5,0,,,NA,0.4,28,NA,,0,,,NA,428.8,0,706Q001
PARENT,47.922,-74.624,QC,2.4,0,NA,21.5,0,-8.3,0,,,NA,83.1,0,NA,0,13,,,NA,484.5,0,7075800
SAINT-MICHEL-DES-SAINTS,46.816,-74.094,QC,2.9,4,NA,22.1,2,-9.6,4,,,NA,41.2,6,NA,,10,,,NA,407.3,0,7077571
LA TUQUE,47.411,-72.788,QC,3.5,0,NA,20.9,0,-9.2,0,,,NA,92,0,NA,0,15,,,NA,450.7,0,707DBD4
BARRAGE TEMISCAMINGUE,46.71,-79.101,QC,6.4,0,NA,24.7,0,-3.1,0,,,NA,61,0,NA,,9,,,NA,359,0.1,7080468
ROUYN,48.246,-79.034,QC,4,0,NA,20.9,0,-5.5,0,,,NA,88.1,0,NA,,16,,,NA,433,0,7086716
CHAPAIS,49.823,-74.975,QC,1.5,0,NA,16.3,0,-11.8,0,,,NA,0.2,30,NA,,0,,,NA,510,0,7091299
CHIBOUGAMAU CHAPAIS A,49.767,-74.533,QC,2.7,10,NA,15.6,10,-9.1,10,26.6,10,NA,76,10,NA,,9,,,NA,321,0,7091404
LA GRANDE 4 A,53.755,-73.675,QC,-0.2,0,NA,13.8,0,-9.5,0,,,NA,0,0,NA,,0,,,NA,562.8,0,7093714
LA GRANDE RIVIERE A,53.625,-77.704,QC,0.6,0,NA,14.4,0,-9.3,0,26.8,1,NA,65,1,NA,5,14,,,NA,539.1,0,7093716
LA GRANDE IV A,53.757,-73.679,QC,,,NA,,,,,49.6,10,NA,70.6,10,NA,4,12,,,NA,,,7093GJ3
LA GRANDE IV,53.757,-73.679,QC,-0.1,0,NA,13.8,0,-9.9,0,,,NA,92.9,0,NA,,18,,,NA,561.6,0,7093GJ5
MATAGAMI A,49.762,-77.803,QC,1.9,0,NA,18.4,0,-9.3,0,,,NA,66.7,0,NA,,10,,,NA,500.1,0,7094636
MATAGAMI,49.758,-77.793,QC,2,0,NA,18.4,0,-7.4,0,,,NA,90.6,0,NA,,11,,,NA,495.7,0,7094637
VAL-D'OR A,48.056,-77.787,QC,,,NA,,,,,13.1,16,NA,79,16,NA,0,7,,,NA,,,7098600
VAL-D'OR,48.056,-77.786,QC,3.2,0,NA,22.6,0,-8,0,,,NA,102.2,0,NA,,13,,,NA,459.2,0,7098603
VAL D'OR A,48.053,-77.783,QC,3.3,0,NA,22.8,0,-7.9,0,,,NA,109.8,0,NA,,14,,,NA,455.9,0,7098605
INUKJUAK,58.472,-78.077,QC,-1,3,NA,8.4,3,-13.9,3,,,NA,39,3,NA,,5,,,NA,530.7,0,7103280
KUUJJUARAPIK,55.367,-77.567,QC,1.5,1,NA,14.1,1,-7.4,0,,,NA,142.6,1,NA,,18,,,NA,494.3,0,7103539
INUKJUAK A,58.472,-78.077,QC,-1,0,NA,8.6,0,-13.8,0,,,NA,35.7,0,NA,,9,,,NA,589.6,0,710S005
KUUJJUAQ A,58.089,-68.422,QC,-1,0,NA,15.8,0,-11.8,0,40.2,0,NA,52.5,1,NA,18,15,,,NA,588.6,0,7113535
PARC NATIONAL DES PINGUALUIT,61.313,-73.668,QC,-6.9,6,NA,8.7,4,-20.5,3,,,NA,14.6,6,NA,,6,,,NA,622.5,0,7115800
RIVIERE AUX FEUILLES,57.909,-72.976,QC,-2.5,6,NA,13,4,-12.3,5,,,NA,10.8,7,NA,,4,,,NA,511.8,0,7116505
SALLUIT,62.179,-75.67,QC,-5.1,0,NA,13.1,0,-14,0,,,NA,27.1,0,NA,,6,,,NA,717.3,0,7117800
SCHEFFERVILLE A,54.805,-66.805,QC,-1.9,0,NA,13.8,0,-12.4,0,,,NA,0,1,NA,,0,,,NA,616.8,0,7117823
SCHEFFERVILLE,54.8,-66.8,QC,-2,0,NA,13.4,0,-13.7,0,,,NA,58.6,0,NA,,11,,,NA,618.9,0,7117827
AROOSTOOK,46.712,-67.716,NB,5.9,0,-0.8,19,0,-8,0,0,0,0,97.2,0,110,0,11,,,NA,376.2,0,8100300
BAS CARAQUET,47.802,-64.833,NB,6.8,1,NA,18.4,1,-1.6,0,,,NA,77,1,NA,,14,,,NA,335.2,0,8100467
BAS CARAQUET,47.8,-64.867,NB,,,NA,,,,,0.4,0,NA,97.4,0,NA,0,9,,,NA,,,8100468
BATHURST A,47.63,-65.739,NB,5.7,0,NA,18.1,0,-5.7,0,0.2,0,NA,70.4,0,NA,,10,,,NA,380.8,0,8100505
BUCTOUCHE CDA CS,46.43,-64.768,NB,6.9,3,NA,19.7,3,-5.2,1,,,NA,86.2,3,NA,,9,,,NA,311.1,0,8100593
CHARLO AUTO,47.99,-66.334,NB,5.3,1,NA,18.2,1,-4.4,0,,,NA,61,1,NA,,7,,,NA,380,0,8100885
MIRAMICHI RCS,47.009,-65.465,NB,6.5,1,NA,19.1,1,-5.2,0,,,NA,79.9,1,NA,,8,,,NA,345.7,0,8100989
DOAKTOWN AUTO RCS,46.585,-66.01,NB,5.5,1,NA,18.7,1,-6.8,0,,,NA,79.7,1,NA,,7,,,NA,373.7,0,8101201
EDMUNDSTON,47.417,-68.324,NB,3.5,1,NA,17.8,1,-9.8,0,,,NA,61.9,1,NA,,7,,,NA,435,0,8101303
FREDERICTON,45.869,-66.537,NB,6.3,0,NA,20.2,0,-7.5,0,,,NA,80.4,0,NA,,8,,,NA,363.7,0,8101505
FREDERICTON CDA CS,45.92,-66.609,NB,6.5,1,NA,20.2,1,-4.8,0,,,NA,84.5,1,NA,,8,,,NA,344.4,0,8101605
FUNDY PARK (ALMA) CS,45.6,-64.95,NB,7.6,1,NA,17.8,1,-4.3,1,,,NA,123.7,1,NA,,11,,,NA,310.8,0,8101746
GAGETOWN AWOS A,45.839,-66.45,NB,6.3,0,NA,20.5,0,-6,0,,,NA,92.5,0,NA,,9,,,NA,363.6,0,8101794
GRAND MANAN SAR CS,44.712,-66.802,NB,7.2,0,NA,17.9,0,-7.2,0,,,NA,103.4,0,NA,,7,,,NA,335,0,8101925
JUNIPER,46.55,-67.167,NB,5.3,0,-0.5,19.1,0,-6.9,0,3,0,98,86.3,0,91,0,11,,,NA,394,0,8102275
KOUCHIBOUGUAC CS,46.77,-65.007,NB,,,NA,,,,,,,NA,97.9,1,NA,,9,,,NA,,,8102328
MACTAQUAC PROV PARK,45.954,-66.899,NB,6.4,0,-0.8,19,0,-6,0,0,0,0,89.3,0,92,0,9,,,NA,358.1,0,8102536
MECHANIC SETTLEMENT,45.694,-65.165,NB,5.6,1,NA,17,1,-6.1,0,,,NA,167.3,1,NA,0,15,,,NA,372.1,0,8102848
MISCOU ISLAND (AUT),48.009,-64.494,NB,7.1,2,NA,16.1,2,-0.5,1,,,NA,98.4,2,NA,,9,,,NA,317.3,0,8103050
MONCTON INTL A,46.112,-64.679,NB,6.9,0,NA,19.6,0,-6.2,0,0.3,0,NA,79.4,1,NA,,12,,,NA,344.1,0,8103201
OAK POINT,45.507,-66.099,NB,7.8,0,NA,19.6,0,-5.5,0,0,0,NA,122.7,0,NA,0,9,,,NA,316.6,0,8103780
POINT LEPREAU CS,45.073,-66.449,NB,8.3,0,NA,16.6,0,-3.5,0,,,NA,91,0,NA,,7,,,NA,300.7,0,8104201
RED PINES,47.439,-65.598,NB,5.2,1,NA,18.9,1,-7.2,0,,,NA,81.5,1,NA,,16,,,NA,383.1,0,8104295
SAINT JOHN A,45.316,-65.89,NB,6.5,0,NA,17.7,0,-7.8,0,0.2,0,NA,112.7,0,NA,,10,,,NA,355.3,0,8104901
ST. STEPHEN,45.21,-67.253,NB,6.5,1,NA,22.6,1,-6.3,0,,,NA,99.8,1,NA,,9,,,NA,343.6,0,8104935
SUSSEX FOUR CORNERS,45.742,-65.529,NB,6.3,8,NA,19.9,8,-6.1,7,,,NA,66.4,8,NA,,7,,,NA,268.7,0,8105210
UPSALQUITCH LAKE,47.456,-66.415,NB,5.2,13,1.7,16,13,-5,13,12,13,NA,37,13,NA,,11,,,NA,230.5,0,8105551
WOODSTOCK,46.17,-67.554,NB,6,0,-0.6,18.5,0,-7.5,0,2,0,62,67.4,0,71,0,8,,,NA,371.7,0,8105600
WOODSTOCK NEWBRIDGE,46.152,-67.543,NB,5.2,1,NA,18.4,1,-8,0,,,NA,67,1,NA,,9,,,NA,383.7,0,8105603
ST LEONARD CS,47.158,-67.832,NB,4,0,NA,17.4,0,-7.6,0,,,NA,,,NA,,,,,NA,435.1,0,810I001
BACCARO PT,43.451,-65.472,NS,10.3,0,NA,18.3,0,-0.6,0,,,NA,155.5,0,NA,,7,,,NA,238.9,0,8200255
BEAVER ISLAND (AUT),44.817,-62.333,NS,9.7,8,NA,17.5,8,-0.5,8,,,NA,,,NA,,,,,NA,189.8,0,8200558
BRIER ISLAND,44.286,-66.347,NS,10.4,0,NA,17.4,0,2.2,0,,,NA,74.1,0,NA,,7,,,NA,237,0,8200604
CARIBOU POINT (AUT),45.767,-62.683,NS,9.4,0,NA,22.2,0,-0.8,0,,,NA,133.1,0,NA,,12,,,NA,266.8,0,8200774
CHETICAMP CS,46.645,-60.947,NS,8.6,1,NA,21.9,1,-0.4,1,,,NA,111.7,2,NA,,14,,,NA,283.2,0,8200827
COLLEGEVILLE AUTO,45.491,-62.015,NS,8.4,12,NA,21.3,12,-3.7,10,,,NA,119.5,12,NA,,9,,,NA,182.3,0,8201001
DEBERT,45.417,-63.467,NS,7.5,1,NA,21.4,1,-5.6,0,,,NA,107.2,1,NA,,9,,,NA,315,0,8201390
ESKASONI FIRST NATION AUTOMATIC WEATHER STATION,45.921,-60.647,NS,9.2,3,NA,20.3,1,-0.8,2,,,NA,129.2,3,NA,,12,,,NA,247.4,0,8201780
GREENWOOD A,44.983,-64.917,NS,8,0,-0.8,22.4,0,-4.8,0,0,0,0,86.8,0,88,,11,,,NA,311.3,0,8202000
HALIFAX INTL A,44.881,-63.509,NS,8.6,0,NA,22.8,0,-2.6,0,0.9,0,NA,190.4,0,NA,,11,,,NA,290,0,8202251
HART ISLAND (AUT),45.35,-60.983,NS,10.3,0,NA,19.9,0,1.7,0,,,NA,,,NA,,,,,NA,238.6,0,8202318
INGONISH BEACH RCS,46.663,-60.406,NS,8.4,1,NA,23.9,1,-1.3,1,,,NA,95.1,1,NA,,11,,,NA,287.6,0,8202502
KEJIMKUJIK 1,44.403,-65.203,NS,8.1,3,NA,20.9,3,-4.2,0,,,NA,133.4,3,NA,,10,,,NA,278.1,0,8202592
KENTVILLE CDA CS,45.067,-64.483,NS,8.2,0,NA,21.9,0,-3.3,0,,,NA,99.2,0,NA,,9,,,NA,302.5,0,8202810
LAKE MAJOR,44.717,-63.483,NS,9.2,7,NA,20,7,-2,7,0,7,NA,176,7,NA,0,11,,,NA,210.9,0,8202896
LYONS BROOK,45.658,-62.797,NS,8.6,2,-0.6,22.5,2,-2.5,2,3,2,NA,102,2,NA,0,14,,,NA,274.9,1.3,8203230
NAPPAN AUTO,45.76,-64.241,NS,7.6,1,NA,19.6,1,-5,0,,,NA,104.6,1,NA,,13,,,NA,311.9,0,8203702
NORTH MOUNTAIN CS,46.817,-60.672,NS,,,NA,,,,,,,NA,149.6,0,NA,,18,,,NA,,,8204161
UPPER STEWIACKE RCS,45.233,-63.055,NS,7.7,1,NA,22.1,1,-6.6,1,,,NA,121,1,NA,,11,,,NA,309.4,0,8204193
